img1_path,img2_path,label
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/AmurLeopard_683.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Hare_1144.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Wildboar_1937.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/SikaDeer_2758.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/LeopardCat_34.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/LeopardCat__2252.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Y.T.Marten_62.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/BlackBear_36.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/leopard_4364.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/SikaDeer_4019.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/RedFox_0 (916).jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/RedFox_2 (800).jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/MuskDeer_561.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Wildboar_1989.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/SikaDeer_2683.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/MuskDeer_365.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/SikaDeer_3756.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Dog_60.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/RacoonDog_0079500.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/WildBoar_2387.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Wildboar_2067.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Wildboar_2128.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Hare_503.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Badger__1795.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/MuskDeer_119.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Wildboar_2165.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/RacoonDog_0049900.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/RacoonDog_52.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/WildBoar_2336.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/MuskDeer_1181.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Hare_510.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Hare_898.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Dog_1053.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Dog_1477.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/SikaDeer_2390.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/SikaDeer_2231.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Y.T.Marten__306.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Y.T.Marten__432.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/LeopardCat_4046.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/LeopardCat__1847.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Hare_510.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/SikaDeer_3241.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/RacoonDog_0091400.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/leopard_4692.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Weasel_472.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Badger_198.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/LeopardCat__716.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/LeopardCat__2147.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/RedFox_0 (1017).jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/RedFox_1 (811).jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/AmurTiger_91.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/LeopardCat__2045.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/WildBoar_2291.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/BlackBear_152.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/MuskDeer_527.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/leopard_1876.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/RacoonDog_0027700.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/RacoonDog_169 (2).jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/SikaDeer_2488.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/SikaDeer_2215.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Cow_ (101).jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Y.T.Marten__429.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Hare_507.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/leopard_1900.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Badger__132.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/leopard_1692.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Cow_43 (1).jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Cow_31.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/MuskDeer_472.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Wildboar_2238.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Wildboar_2251.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/RacoonDog_00242000.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/AmurLeopard_119.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Badger_238.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/AmurLeopard_607.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/RedFox_0 (531).jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Badger_181.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Badger__1732.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/AmurTiger_677.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/SikaDeer_1942.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Weasel_820.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/BlackBear_36.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/SikaDeer_1390.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/SikaDeer_2165.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Hare_510.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Y.T.Marten__437.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/SikaDeer_2749.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/SikaDeer_1831.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Wildboar_1881.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Wildboar_1836.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/AmurLeopard_992.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/AmurLeopard_1251.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Wildboar_2253.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Wildboar_1894.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/RacoonDog_006700.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Cow_89 (3).jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Weasel_39.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/MuskDeer_177.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/SikaDeer_1269.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/SikaDeer_3529.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/leopard_1566.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/leopard_3791.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Badger_18.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Badger_4.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/RedFox_0 (366).jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/RedFox_1 (435).jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Badger_20.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Badger__1776.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/SikaDeer_2112.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/SikaDeer_3324.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/MuskDeer_481.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/MuskDeer_797.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Cow_71 (3).jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/AmurTiger_144.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/WildBoar_2429.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/BlackBear_181.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Hare_511.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Hare_127.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Weasel_936.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Weasel_1440.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/WildBoar_2324.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/WildBoar_2439.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/WildBoar_2312.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/WildBoar_2431.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Cow_209 (2).jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Hare_693.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/SikaDeer_3736.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Y.T.Marten__426.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Dog_1869.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Wildboar_2149.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/WildBoar_2339.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Cow_238.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/RedFox_0 (724).jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/SikaDeer_1711.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Dog_1261.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Dog_144.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Badger__139.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Badger__1728.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/WildBoar_2422.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/AmurTiger_858.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Weasel_601.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Weasel_1126.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Y.T.Marten__131.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/leopard_2272.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/BlackBear_14.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Badger__1945.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/RacoonDog_128.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/AmurTiger_910.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Hare_506.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Hare_282.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Weasel_161.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Weasel_1109.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/BlackBear_194.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/BlackBear_36.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/WildBoar_2368.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/WildBoar_2504.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/WildBoar_2424.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/LeopardCat__1564.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Dog_1432.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Dog_1503.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/MuskDeer_539.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Hare_820.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Hare_503.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Hare_473.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Hare_510.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/MuskDeer_394.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/leopard_850.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/MuskDeer_746.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Weasel_354.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Weasel_1023.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/RedFox_0 (568).jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Weasel_1443.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/RedFox_7 (263).jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Badger__1674.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/leopard_3535.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/leopard_5209.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/WildBoar_2348.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/WildBoar_2474.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/leopard_670.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Hare_448.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/LeopardCat__282.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Hare_497.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/AmurTiger_785.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/MuskDeer_850.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/AmurTiger_453.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/LeopardCat_41.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/AmurTiger_159.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/AmurTiger_908.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/RacoonDog_81 (4).jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/leopard_3078.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Y.T.Marten_424.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/MuskDeer_1158.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/BlackBear_202.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/RacoonDog_24.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/RedFox_2 (139).jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/RedFox_2 (344).jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/RacoonDog_0063800.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/RacoonDog_141.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Weasel_753.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/RacoonDog_00224400.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Weasel_663.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Weasel_1097.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/leopard_962.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Wildboar_1753.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Cow_0 (2).jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Wildboar_1872.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Dog_1265.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Hare_930.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/AmurLeopard_26.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/AmurLeopard_93.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Dog_3 (32).jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Dog_1833.jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Y.T.Marten__405.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Cow_30.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/SikaDeer_1301.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Wildboar_2041.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Cow_ (105).jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Cow_ (196).jpg,1
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Wildboar_1738.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Weasel_1190.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Cow_65 (2).jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Y.T.Marten_434.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/SikaDeer_4026.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/MuskDeer_769.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Dog_1139.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/AmurLeopard_574.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/SikaDeer_2604.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/BlackBear_253.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/WildBoar_2405.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Badger_124.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Wildboar_1956.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Dog_1758.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Weasel_613.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Badger__1697.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Wildboar_2023.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/SikaDeer_3213.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/WildBoar_2335.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/Y.T.Marten__410.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/Badger__777.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/SikaDeer_3508.jpg,0
/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_day/voc_day/JPEGImages/RacoonDog_0032800.jpg,/content/drive/MyDrive/vision_benchmark/data/wildlife/voc_night/voc_night/JPEGImages/WildBoar_2280.jpg,0
